Round: 2

Player:
  white: AlphaBetaPruning(max_states=25000, symmetry=True, weights=HeuristicWeights(stones=3, stash=3, mills=2, possible_mills=1))
  black: Minimax(limit=2, weights=HeuristicWeights(stones=1, stash=1, mills=4, possible_mills=2))

Result:
  remis: 2
  white: 0
  black: 1

Match 1:
  Winner: ' '
  Reason: No mill has been played for 30 turns
  Log:
      1. ((9, 9), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     49. ((0, 0), (('b', 'w', 'b', 'b', 'b', 'b', 'w', ' '), ('b', 'b', 'b', ' ', ' ', ' ', 'w', 'b'), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     50. ((0, 0), (('b', 'w', 'b', 'b', 'b', 'b', ' ', ' '), ('b', 'b', 'b', ' ', ' ', 'w', 'w', 'b'), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     51. ((0, 0), (('b', 'w', 'b', 'b', 'b', 'b', ' ', 'b'), ('b', 'b', 'b', ' ', ' ', 'w', 'w', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     52. ((0, 0), (('b', 'w', 'b', 'b', 'b', 'b', 'w', 'b'), ('b', 'b', 'b', ' ', ' ', ' ', 'w', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     53. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', 'w', 'b'), ('b', 'b', 'b', ' ', ' ', 'b', 'w', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     54. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', 'w', 'b'), ('b', 'b', 'b', 'w', ' ', 'b', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     55. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', 'w', 'b'), ('b', 'b', 'b', 'w', 'b', ' ', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     56. ((0, 0), (('b', 'w', 'b', 'b', 'b', 'w', ' ', 'b'), ('b', 'b', 'b', 'w', 'b', ' ', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     57. ((0, 0), (('b', 'w', 'b', 'b', 'b', 'w', ' ', ' '), ('b', 'b', 'b', 'w', 'b', ' ', ' ', 'b'), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     58. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', ' ', ' '), ('b', 'b', 'b', 'w', 'b', ' ', ' ', 'b'), (' ', 'w', ' ', ' ', ' ', ' ', ' ', ' ')))
     59. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', ' ', ' '), ('b', 'b', 'b', 'w', ' ', 'b', ' ', 'b'), (' ', 'w', ' ', ' ', ' ', ' ', ' ', ' ')))
     60. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', ' ', ' '), ('b', 'b', 'b', 'w', ' ', 'b', 'w', 'b'), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     61. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', ' ', ' '), ('b', 'b', 'b', 'w', 'b', ' ', 'w', 'b'), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     62. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', ' ', ' '), ('b', 'b', 'b', 'w', 'b', ' ', ' ', 'b'), (' ', ' ', ' ', ' ', ' ', 'w', ' ', ' ')))
     63. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', ' ', ' '), ('b', 'b', 'b', 'w', ' ', 'b', ' ', 'b'), (' ', ' ', ' ', ' ', ' ', 'w', ' ', ' ')))
     64. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', ' ', ' '), ('b', 'b', 'b', 'w', ' ', 'b', 'w', 'b'), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     65. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', ' ', ' '), ('b', 'b', 'b', 'w', 'b', ' ', 'w', 'b'), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     66. ((0, 0), (('b', 'w', 'b', 'b', 'b', ' ', ' ', ' '), ('b', 'b', 'b', 'w', 'b', ' ', ' ', 'b'), (' ', ' ', ' ', ' ', ' ', ' ', 'w', ' ')))
     67. ((0, 0), ((' ', 'w', 'b', 'b', 'b', ' ', ' ', 'b'), ('b', 'b', 'b', 'w', 'b', ' ', ' ', 'b'), (' ', ' ', ' ', ' ', ' ', ' ', 'w', ' ')))
     68. ((0, 0), ((' ', ' ', 'b', 'b', 'b', ' ', ' ', 'b'), ('b', 'b', 'b', 'w', 'b', ' ', ' ', 'b'), (' ', ' ', ' ', ' ', ' ', 'w', 'w', ' ')))
     69. ((0, 0), ((' ', 'b', 'b', 'b', 'b', ' ', ' ', 'b'), ('b', ' ', 'b', 'w', 'b', ' ', ' ', 'b'), (' ', ' ', ' ', ' ', ' ', 'w', 'w', ' ')))
     70. ((0, 0), ((' ', 'b', 'b', 'b', 'b', ' ', 'w', 'b'), ('b', ' ', 'b', 'w', 'b', ' ', ' ', 'b'), (' ', ' ', ' ', ' ', ' ', 'w', ' ', ' ')))
     71. ((0, 0), (('b', 'b', 'b', 'b', 'b', ' ', ' ', ' '), ('b', ' ', 'b', 'w', 'b', ' ', ' ', 'b'), (' ', ' ', ' ', ' ', ' ', 'w', ' ', ' ')))

Match 3:
  Winner: ' '
  Reason: State has been replayed for 5 turns
  Log:
      1. ((9, 9), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
      2. ((8, 9), ((' ', ' ', ' ', ' ', ' ', 'w', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
      3. ((8, 8), ((' ', ' ', ' ', ' ', ' ', 'w', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', 'b', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
      4. ((7, 8), ((' ', ' ', ' ', ' ', ' ', 'w', ' ', ' '), (' ', ' ', ' ', ' ', ' ', 'w', 'b', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
      5. ((7, 7), ((' ', ' ', ' ', ' ', ' ', 'w', ' ', ' '), (' ', ' ', ' ', ' ', ' ', 'w', 'b', ' '), (' ', ' ', ' ', ' ', ' ', 'b', ' ', ' ')))
      6. ((6, 7), ((' ', ' ', ' ', ' ', ' ', 'w', 'w', ' '), (' ', ' ', ' ', ' ', ' ', 'w', 'b', ' '), (' ', ' ', ' ', ' ', ' ', 'b', ' ', ' ')))
      7. ((6, 6), ((' ', ' ', ' ', ' ', 'b', 'w', 'w', ' '), (' ', ' ', ' ', ' ', ' ', 'w', 'b', ' '), (' ', ' ', ' ', ' ', ' ', 'b', ' ', ' ')))
      8. ((5, 6), ((' ', ' ', ' ', ' ', 'b', 'w', 'w', 'w'), (' ', ' ', ' ', ' ', ' ', 'w', 'b', ' '), (' ', ' ', ' ', ' ', ' ', 'b', ' ', ' ')))
      9. ((5, 5), (('b', ' ', ' ', ' ', 'b', 'w', 'w', 'w'), (' ', ' ', ' ', ' ', ' ', 'w', 'b', ' '), (' ', ' ', ' ', ' ', ' ', 'b', ' ', ' ')))
     10. ((4, 5), (('b', ' ', ' ', 'w', 'b', 'w', 'w', 'w'), (' ', ' ', ' ', ' ', ' ', 'w', 'b', ' '), (' ', ' ', ' ', ' ', ' ', 'b', ' ', ' ')))
     11. ((4, 4), (('b', ' ', ' ', 'w', 'b', 'w', 'w', 'w'), (' ', 'b', ' ', ' ', ' ', 'w', 'b', ' '), (' ', ' ', ' ', ' ', ' ', 'b', ' ', ' ')))
     12. ((3, 4), (('b', ' ', ' ', 'w', 'b', 'w', 'w', 'w'), (' ', 'b', ' ', ' ', ' ', 'w', 'b', 'w'), (' ', ' ', ' ', ' ', ' ', 'b', ' ', ' ')))
     13. ((3, 3), (('b', ' ', ' ', 'w', 'b', 'w', 'w', 'w'), (' ', 'b', ' ', ' ', ' ', 'w', 'b', 'w'), (' ', ' ', ' ', ' ', ' ', 'b', ' ', 'b')))
     14. ((2, 3), (('b', ' ', ' ', 'w', 'b', 'w', 'w', 'w'), (' ', 'b', ' ', ' ', ' ', 'w', 'b', 'w'), (' ', ' ', ' ', 'w', ' ', 'b', ' ', 'b')))
     15. ((2, 2), (('b', ' ', ' ', 'w', 'b', 'w', 'w', 'w'), (' ', 'b', ' ', 'b', ' ', 'w', 'b', 'w'), (' ', ' ', ' ', 'w', ' ', 'b', ' ', 'b')))
     16. ((1, 2), (('b', ' ', ' ', 'w', 'b', 'w', 'w', 'w'), (' ', 'b', ' ', 'b', ' ', 'w', 'b', 'w'), (' ', ' ', ' ', 'w', 'w', 'b', ' ', 'b')))
     17. ((1, 1), (('b', ' ', ' ', 'w', 'b', 'w', 'w', 'w'), (' ', 'b', ' ', 'b', ' ', 'w', 'b', 'w'), (' ', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     18. ((0, 1), (('b', ' ', ' ', 'w', 'b', 'w', 'w', 'w'), ('w', 'b', ' ', 'b', ' ', 'w', 'b', 'w'), (' ', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     19. ((0, 0), (('b', ' ', ' ', 'w', 'b', 'w', 'w', 'w'), ('w', 'b', ' ', 'b', 'b', 'w', 'b', 'w'), (' ', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     20. ((0, 0), (('b', ' ', 'w', ' ', 'b', 'w', 'w', 'w'), ('w', 'b', ' ', 'b', 'b', 'w', 'b', 'w'), (' ', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     21. ((0, 0), (('b', ' ', 'w', ' ', 'b', 'w', 'w', 'w'), ('w', 'b', ' ', 'b', 'b', 'w', 'b', 'w'), ('b', ' ', 'b', 'w', 'w', 'b', ' ', ' ')))
     22. ((0, 0), (('b', 'w', ' ', ' ', 'b', 'w', 'w', 'w'), ('w', 'b', ' ', 'b', 'b', 'w', 'b', 'w'), ('b', ' ', 'b', 'w', 'w', 'b', ' ', ' ')))
     23. ((0, 0), (('b', 'w', ' ', ' ', 'b', 'w', 'w', 'w'), ('w', 'b', ' ', 'b', 'b', 'w', 'b', 'w'), (' ', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     24. ((0, 0), (('b', ' ', 'w', ' ', 'b', 'w', 'w', 'w'), ('w', 'b', ' ', 'b', 'b', 'w', 'b', 'w'), (' ', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     25. ((0, 0), (('b', ' ', 'w', ' ', 'b', 'w', 'w', 'w'), ('w', ' ', 'b', 'b', 'b', ' ', 'b', 'w'), (' ', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     26. ((0, 0), (('b', ' ', 'w', ' ', 'b', ' ', 'w', 'w'), ('w', ' ', 'b', 'b', 'b', 'w', 'b', 'w'), (' ', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     27. ((0, 0), (('b', ' ', 'w', ' ', 'b', ' ', 'w', 'w'), ('w', 'b', ' ', 'b', 'b', 'w', 'b', 'w'), (' ', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     28. ((0, 0), (('b', ' ', 'w', ' ', 'b', 'w', ' ', 'w'), ('w', 'b', ' ', 'b', 'b', 'w', 'b', 'w'), (' ', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     29. ((0, 0), (('b', ' ', 'w', ' ', 'b', 'w', ' ', 'w'), ('w', ' ', ' ', 'b', 'b', 'w', 'b', 'w'), (' ', 'b', 'b', 'w', 'w', 'b', ' ', 'b')))
     30. ((0, 0), (('b', ' ', 'w', ' ', 'b', 'w', 'w', ' '), ('w', ' ', ' ', 'b', 'b', 'w', 'b', 'w'), (' ', 'b', 'b', 'w', 'w', 'b', ' ', 'b')))
     31. ((0, 0), (('b', ' ', 'w', ' ', 'b', 'w', 'w', ' '), ('w', ' ', ' ', 'b', 'b', 'w', 'b', 'w'), ('b', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     32. ((0, 0), (('b', ' ', 'w', ' ', 'b', 'w', 'w', ' '), (' ', 'w', ' ', 'b', 'b', 'w', 'b', 'w'), ('b', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     33. ((0, 0), (('b', ' ', 'w', ' ', 'b', 'w', 'w', ' '), (' ', 'w', 'b', ' ', 'b', 'w', 'b', 'w'), ('b', ' ', 'b', 'w', 'w', 'b', ' ', 'b')))
     34. ((0, 0), (('b', ' ', 'w', ' ', 'b', 'w', 'w', ' '), (' ', ' ', 'b', ' ', 'b', 'w', 'b', 'w'), ('b', 'w', 'b', 'w', 'w', 'b', ' ', 'b')))
     35. ((0, 0), ((' ', 'b', 'w', ' ', 'b', 'w', 'w', ' '), (' ', ' ', 'b', ' ', 'b', 'w', 'b', 'w'), ('b', 'w', 'b', 'w', 'w', 'b', ' ', 'b')))
     36. ((0, 0), ((' ', 'b', 'w', ' ', 'b', 'w', 'w', ' '), (' ', ' ', 'b', 'w', 'b', 'w', 'b', 'w'), ('b', 'w', 'b', ' ', 'w', 'b', ' ', 'b')))
     37. ((0, 0), ((' ', ' ', 'w', ' ', 'b', 'w', 'w', ' '), (' ', 'b', 'b', 'w', 'b', 'w', 'b', 'w'), ('b', 'w', 'b', ' ', 'w', 'b', ' ', 'b')))
     38. ((0, 0), ((' ', 'w', ' ', ' ', 'b', 'w', 'w', ' '), (' ', 'b', 'b', 'w', 'b', 'w', 'b', 'w'), ('b', 'w', 'b', ' ', 'w', 'b', ' ', 'b')))
     39. ((0, 0), ((' ', 'w', ' ', ' ', 'b', 'w', 'w', ' '), (' ', 'b', 'b', 'w', 'b', ' ', 'b', 'w'), ('b', 'w', 'b', ' ', 'w', ' ', 'b', 'b')))
     40. ((0, 0), (('w', ' ', ' ', ' ', 'b', 'w', 'w', ' '), (' ', 'b', 'b', 'w', 'b', ' ', 'b', 'w'), ('b', 'w', 'b', ' ', 'w', ' ', 'b', 'b')))
     41. ((0, 0), (('w', ' ', ' ', ' ', 'b', 'w', 'w', ' '), (' ', 'b', 'b', 'w', 'b', ' ', 'b', 'w'), ('b', 'w', 'b', ' ', 'w', 'b', ' ', 'b')))
     42. ((0, 0), (('w', ' ', ' ', ' ', 'b', 'w', 'w', 'w'), (' ', ' ', 'b', 'w', 'b', ' ', 'b', ' '), ('b', 'w', 'b', ' ', 'w', 'b', ' ', 'b')))
     43. ((0, 0), (('w', ' ', ' ', ' ', 'b', 'w', 'w', 'w'), (' ', ' ', 'b', 'w', 'b', 'b', ' ', ' '), ('b', 'w', 'b', ' ', 'w', 'b', ' ', 'b')))
     44. ((0, 0), (('w', ' ', ' ', ' ', 'b', 'w', 'w', ' '), (' ', ' ', 'b', 'w', 'b', 'b', ' ', 'w'), ('b', 'w', 'b', ' ', 'w', 'b', ' ', 'b')))
     45. ((0, 0), ((' ', ' ', ' ', ' ', 'b', 'w', 'w', ' '), (' ', ' ', 'b', 'w', 'b', 'b', ' ', 'w'), ('b', 'w', 'b', ' ', 'w', ' ', 'b', 'b')))
     46. ((0, 0), ((' ', ' ', ' ', ' ', 'b', 'w', 'w', ' '), (' ', ' ', 'b', 'w', 'b', 'b', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     47. ((0, 0), ((' ', ' ', ' ', 'b', ' ', 'w', 'w', ' '), (' ', ' ', 'b', 'w', 'b', 'b', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     48. ((0, 0), ((' ', ' ', ' ', 'b', ' ', 'w', ' ', 'w'), (' ', ' ', 'b', 'w', 'b', 'b', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     49. ((0, 0), ((' ', ' ', ' ', 'b', ' ', 'w', ' ', 'w'), (' ', 'b', ' ', 'w', 'b', 'b', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     50. ((0, 0), ((' ', ' ', ' ', 'b', ' ', ' ', 'w', 'w'), (' ', 'b', ' ', 'w', 'b', 'b', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     51. ((0, 0), ((' ', ' ', ' ', 'b', ' ', 'b', 'w', 'w'), (' ', 'b', ' ', 'w', 'b', ' ', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     52. ((0, 0), (('w', ' ', ' ', 'b', ' ', 'b', 'w', ' '), (' ', 'b', ' ', 'w', 'b', ' ', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     53. ((0, 0), (('w', 'b', ' ', 'b', ' ', 'b', 'w', ' '), (' ', ' ', ' ', 'w', 'b', ' ', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     54. ((0, 0), (('w', 'b', ' ', 'b', ' ', 'b', 'w', ' '), (' ', ' ', 'w', ' ', 'b', ' ', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     55. ((0, 0), (('w', 'b', ' ', 'b', ' ', ' ', 'w', ' '), (' ', ' ', 'w', ' ', 'b', 'b', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     56. ((0, 0), (('w', 'b', ' ', 'b', ' ', ' ', 'w', ' '), (' ', ' ', 'w', ' ', 'b', 'b', ' ', 'w'), ('b', 'w', 'b', ' ', 'w', ' ', 'b', 'b')))
     57. ((0, 0), (('w', 'b', ' ', 'b', ' ', 'b', 'w', ' '), (' ', ' ', 'w', ' ', 'b', ' ', ' ', 'w'), ('b', 'w', 'b', ' ', 'w', ' ', 'b', 'b')))
     58. ((0, 0), (('w', 'b', ' ', 'b', ' ', 'b', 'w', ' '), (' ', ' ', 'w', ' ', 'b', ' ', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     59. ((0, 0), (('w', 'b', ' ', 'b', ' ', ' ', 'w', ' '), (' ', ' ', 'w', ' ', 'b', 'b', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     60. ((0, 0), (('w', 'b', ' ', 'b', ' ', ' ', 'w', ' '), (' ', ' ', ' ', 'w', 'b', 'b', ' ', 'w'), ('b', 'w', 'b', ' ', ' ', 'w', 'b', 'b')))
     61. ((0, 0), (('w', 'b', ' ', 'b', ' ', ' ', 'w', ' '), (' ', ' ', ' ', 'w', 'b', 'b', ' ', 'w'), ('b', 'w', ' ', 'b', ' ', 'w', 'b', 'b')))
     62. ((0, 0), (('w', 'b', ' ', 'b', ' ', ' ', 'w', ' '), (' ', ' ', ' ', 'w', 'b', 'b', ' ', 'w'), ('b', ' ', 'w', 'b', ' ', 'w', 'b', 'b')))
     63. ((0, 0), (('w', 'b', ' ', ' ', 'b', ' ', 'w', ' '), (' ', ' ', ' ', 'w', 'b', 'b', ' ', 'w'), ('b', ' ', 'w', 'b', ' ', 'w', 'b', 'b')))
     64. ((0, 0), (('w', 'b', ' ', ' ', 'b', ' ', 'w', ' '), (' ', ' ', ' ', 'w', 'b', 'b', ' ', 'w'), ('b', ' ', 'w', 'b', 'w', ' ', 'b', 'b')))
     65. ((0, 0), (('w', 'b', ' ', ' ', 'b', ' ', 'w', ' '), (' ', ' ', ' ', 'w', 'b', ' ', 'b', 'w'), ('b', ' ', 'w', 'b', 'w', ' ', 'b', 'b')))
     66. ((0, 0), (('w', 'b', ' ', ' ', 'b', ' ', 'w', 'w'), (' ', ' ', ' ', 'w', 'b', ' ', 'b', ' '), ('b', ' ', 'w', ' ', 'w', ' ', 'b', 'b')))
     67. ((0, 0), (('w', 'b', ' ', ' ', 'b', ' ', 'w', 'w'), (' ', ' ', ' ', 'w', 'b', ' ', 'b', ' '), ('b', ' ', 'w', ' ', 'w', 'b', ' ', 'b')))
     68. ((0, 0), (('w', 'b', ' ', ' ', 'b', ' ', 'w', 'w'), (' ', ' ', ' ', ' ', ' ', ' ', 'b', ' '), ('b', ' ', 'w', 'w', 'w', 'b', ' ', 'b')))
     69. ((0, 0), (('w', 'b', ' ', ' ', ' ', 'b', 'w', 'w'), (' ', ' ', ' ', ' ', ' ', ' ', 'b', ' '), ('b', ' ', 'w', 'w', 'w', 'b', ' ', 'b')))
     70. ((0, 0), (('w', 'b', ' ', ' ', ' ', 'b', 'w', ' '), (' ', ' ', ' ', ' ', ' ', ' ', 'b', 'w'), ('b', ' ', 'w', 'w', 'w', 'b', ' ', 'b')))
     71. ((0, 0), (('w', 'b', ' ', ' ', ' ', 'b', ' ', ' '), (' ', ' ', ' ', ' ', ' ', 'b', ' ', 'w'), ('b', ' ', 'w', 'w', 'w', 'b', ' ', 'b')))
     72. ((0, 0), (('w', 'b', ' ', ' ', ' ', 'b', ' ', 'w'), (' ', ' ', ' ', ' ', ' ', 'b', ' ', ' '), ('b', ' ', 'w', 'w', 'w', 'b', ' ', 'b')))
     73. ((0, 0), (('w', ' ', ' ', ' ', ' ', 'b', ' ', 'w'), (' ', 'b', ' ', ' ', ' ', 'b', ' ', ' '), ('b', ' ', 'w', 'w', 'w', 'b', ' ', 'b')))
     74. ((0, 0), (('w', ' ', ' ', ' ', ' ', 'b', ' ', ' '), (' ', 'b', ' ', ' ', ' ', 'b', ' ', 'w'), ('b', ' ', 'w', 'w', 'w', 'b', ' ', 'b')))
     75. ((0, 0), (('w', ' ', ' ', ' ', ' ', 'b', ' ', ' '), (' ', ' ', 'b', ' ', ' ', 'b', ' ', 'w'), ('b', ' ', 'w', 'w', 'w', 'b', ' ', 'b')))
     76. ((0, 0), (('w', ' ', ' ', ' ', ' ', 'b', ' ', 'w'), (' ', ' ', 'b', ' ', ' ', 'b', ' ', ' '), ('b', ' ', 'w', 'w', 'w', 'b', ' ', 'b')))
     77. ((0, 0), (('w', ' ', ' ', ' ', ' ', 'b', ' ', ' '), (' ', ' ', 'b', ' ', ' ', 'b', ' ', ' '), ('b', ' ', 'w', 'w', 'w', ' ', 'b', 'b')))
     78. ((0, 0), (('w', ' ', ' ', ' ', ' ', 'b', ' ', ' '), (' ', ' ', 'b', ' ', ' ', 'b', ' ', ' '), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     79. ((0, 0), (('w', ' ', ' ', ' ', ' ', ' ', 'b', ' '), (' ', ' ', 'b', ' ', ' ', 'b', ' ', ' '), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     80. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', 'b', 'w'), (' ', ' ', 'b', ' ', ' ', 'b', ' ', ' '), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     81. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', 'b', 'w'), (' ', ' ', ' ', 'b', ' ', 'b', ' ', ' '), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     82. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', 'b', ' '), (' ', ' ', ' ', 'b', ' ', 'b', ' ', 'w'), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     83. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', 'b', ' '), (' ', ' ', ' ', 'b', 'b', ' ', ' ', 'w'), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     84. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', 'b', ' '), (' ', ' ', ' ', 'b', 'b', ' ', ' ', 'w'), ('b', 'w', ' ', 'w', ' ', 'w', 'b', 'b')))
     85. ((0, 0), ((' ', ' ', ' ', ' ', ' ', 'b', ' ', ' '), (' ', ' ', ' ', 'b', 'b', ' ', ' ', 'w'), ('b', 'w', ' ', 'w', ' ', 'w', 'b', 'b')))
     86. ((0, 0), ((' ', ' ', ' ', ' ', ' ', 'b', ' ', ' '), (' ', ' ', ' ', 'b', 'b', ' ', ' ', 'w'), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     87. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', 'b', 'b', 'b', ' ', 'w'), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     88. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', 'b', 'b', 'b', ' ', 'w'), ('b', 'w', ' ', 'w', ' ', 'w', 'b', 'b')))
     89. ((0, 0), ((' ', ' ', ' ', ' ', ' ', 'b', ' ', ' '), (' ', ' ', ' ', 'b', 'b', ' ', ' ', 'w'), ('b', 'w', ' ', 'w', ' ', 'w', 'b', 'b')))
     90. ((0, 0), ((' ', ' ', ' ', ' ', ' ', 'b', ' ', ' '), (' ', ' ', ' ', 'b', 'b', ' ', ' ', 'w'), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     91. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', 'b', 'b', 'b', ' ', 'w'), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     92. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', 'b', 'b', 'b', 'w', ' '), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     93. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', 'b', ' ', 'b', 'b', 'w', ' '), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     94. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', 'b', ' ', 'b', 'b', ' ', 'w'), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     95. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', 'b', 'b', 'b', ' ', 'w'), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     96. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', 'b', 'b', 'b', ' ', 'w'), ('b', 'w', ' ', 'w', ' ', 'w', 'b', 'b')))
     97. ((0, 0), ((' ', ' ', ' ', 'b', ' ', ' ', ' ', ' '), (' ', ' ', ' ', ' ', 'b', 'b', ' ', 'w'), ('b', 'w', ' ', 'w', ' ', 'w', 'b', 'b')))
     98. ((0, 0), ((' ', ' ', ' ', 'b', ' ', ' ', ' ', ' '), (' ', ' ', ' ', ' ', 'b', 'b', ' ', 'w'), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
     99. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', 'b', 'b', 'b', ' ', 'w'), ('b', ' ', 'w', 'w', ' ', 'w', 'b', 'b')))
    100. ((0, 0), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', 'b', 'b', 'b', ' ', 'w'), ('b', 'w', ' ', 'w', ' ', 'w', 'b', 'b')))
    101. ((0, 0), ((' ', ' ', ' ', 'b', ' ', ' ', ' ', ' '), (' ', ' ', ' ', ' ', 'b', 'b', ' ', 'w'), ('b', 'w', ' ', 'w', ' ', 'w', 'b', 'b')))
